timestamp_ms,x_g,y_g,z_g,beat_event,ppg_raw
120801,-0.010967432819264489,-0.025669621735931347,-0.026559100752751835,0,
120805,-0.007950920779733917,-0.025232090357734105,-0.023011397233897946,0,
120809,-0.0006618756508881551,-0.01406608662771447,-3.6442434948158464e-05,0,
120813,0.003985461424538594,0.0018754891670593743,0.025157080725905084,0,
120816,0.004213634238259045,0.005749969527140575,0.029779582247923708,0,
120820,0.00667217465119907,-0.008766991959581638,0.013078460973529271,0,
120824,0.01071418688616943,-0.02541986870354762,-0.004228368051005266,0,
120828,0.009868351197156677,-0.0296866275823513,-0.007851923973694164,0,
120796,,,,0,139326
120806,,,,0,139335
120816,,,,0,139330
120826,,,,0,139378
120832,0.0037382437167196025,-0.020265741488756817,-0.002409441803979645,0,
120836,-0.0020148338133281207,-0.005146644066676309,0.0013214295207611693,0,
120840,-0.002844968379952406,0.006708315220924188,-0.003001429359958202,0,
120844,-0.0011855990031220953,0.01008000820540289,-0.016287119055660465,0,
120848,-0.0012972389784394744,0.0028761975700550835,-0.029213132244026246,0,
120852,-0.0053054824116059995,-0.005912813292158425,-0.02782604267871433,0,
120836,,,,0,139386
120846,,,,0,139427
120856,-0.012510822256403986,-0.01105105557838515,-0.012507751805920314,0,
120859,-0.018729474342363828,-0.020442368082098206,-0.00018312523699115513,0,
120863,-0.023148728447107136,-0.03476116130488727,2.267224866514539e-05,0,
120867,-0.02525377418721142,-0.04537866784870692,-0.0020223104073732734,0,
120871,-0.023285567096835824,-0.04773150157021089,0.003772416232523418,0,
120875,-0.022335941660161174,-0.044662741496045655,0.016956056963156885,0,
120879,-0.024582509624873294,-0.04488762069058172,0.025394357771894444,0,
120883,-0.023005675806678116,-0.048678552376491435,0.023092186530889625,0,
120887,-0.014488543442228163,-0.03857877617295191,0.019099014236114764,0,
120891,-0.0034754287705979214,-0.011938182790684149,0.01407412756442647,0,
120856,,,,0,139461
120866,,,,0,139491
120876,,,,0,139526
120886,,,,0,139565
120895,0.0006291808706297974,0.005283085712803448,0.009033770511732458,0,
120899,-0.0009107144057193262,0.006944510370197499,0.010446403031089568,0,
120902,0.003749510814442192,0.005726672632784258,0.01209947770383879,0,
120906,0.010301886071498068,0.004027428217113105,0.011269373065363797,0,
120910,0.011616208603405287,0.0008289520810311757,0.01112041690637361,0,
120914,0.011619273452768253,-0.012317473187613004,0.008632114383406553,0,
120918,0.011649625010808462,-0.02884771539025488,0.0038908119259274954,0,
120922,0.011955317745666383,-0.03140463182874553,0.005468597209817877,0,
120926,0.01272506986397759,-0.026460602039653836,0.01745106868393545,0,
120930,0.013387963815882808,-0.02504026138308868,0.02757074116719327,0,
120934,0.014724266951871345,-0.02427409628696786,0.026055775125195996,0,
120896,,,,0,139600
120906,,,,0,139612
120916,,,,0,139645
120926,,,,0,139614
120938,0.01591220110554914,-0.019781713521642263,0.018366952931875707,0,
120941,0.014056137240464062,-0.008944610855222912,0.013030015128374761,0,
120945,0.008072753567783808,0.004952760713760274,0.013175025134161161,0,
120949,0.0016128958322959575,0.014721129342381012,0.01476911600945921,0,
120953,-0.0032964434187319203,0.017988169156080147,0.014641133937602802,0,
120936,,,,0,139549
120946,,,,0,139403
120957,-0.008159600769322095,0.013283521963945333,0.01436486666429071,0,
120961,-0.012428876267834621,0.004439233869770298,0.011682065645228001,0,
120965,-0.01745566095571205,-0.008287648175705264,0.007020612178092023,0,
120969,-0.02205521382764597,-0.02439585372261499,0.009822917749494037,0,
120973,-0.020274580405060028,-0.031120410857734537,0.019482290107553563,0,
120977,-0.01442820356539376,-0.024581931390863954,0.026274275686505366,0,
120981,-0.008870417255363527,-0.014666929796380845,0.024643726517049852,0,
120984,-0.003607043547572797,-0.009176272346365533,0.021064798403689522,0,
120988,0.00023983286313877805,-0.006135107841934495,0.02034476471497279,0,
120992,0.0020963757436008867,0.0009629901485115333,0.01512098538498624,0,
120956,,,,0,139174
120966,,,,0,138895
120976,,,,0,138659
120986,,,,0,138408
120996,0.004118199459286931,0.013388303788451683,0.009866179433640682,0,
121000,0.007438794531829829,0.028659325653785928,0.011107137911322312,0,
121004,0.009274574172787209,0.040785697682055755,0.01504517579932621,0,
121008,0.008235987160424285,0.042417784344720655,0.017406236274679465,0,
121012,0.006360354627255815,0.03675223514270254,0.01902976675593518,0,
120996,,,,0,138206
121006,,,,0,138043
121016,,,,0,137902
121016,0.00461597465112995,0.03337234795003852,0.024328174579795442,0,
121020,0.0037434288074904565,0.03436338251536464,0.032267500239683305,0,
121024,0.003543726103675149,0.029537641128900116,0.03728062570062926,0,
121027,0.001276197883583463,0.014881020229194686,0.03712557559224669,0,
121031,-0.002639606311532372,0.004424729592782395,0.03138736186711588,0,
121035,-0.004919904380780271,0.003951083838938718,0.02752979243010789,0,
121039,-0.003694056901881293,0.005527444579982443,0.03539569029443057,0,
121043,0.0013908207311330578,0.010966393832361643,0.046053119200701126,0,
121047,0.006002616651235582,0.022175519426863577,0.049544663961593655,0,
121051,0.0058901955658500205,0.02679909510250411,0.04703087810127721,0,
121055,0.003928258503296589,0.022869204645473484,0.041748873657454943,0,
121026,,,,0,137807
121036,,,,0,137744
121046,,,,0,137706
121056,,,,0,137671
121059,0.0037671584712861694,0.021537332042513846,0.03897891029024869,0,
121063,0.007355692538342451,0.02000032050243883,0.04155439646873871,0,
121066,0.012830499363613246,0.011490452519912875,0.04545378515287074,0,
121070,0.015351995626682324,-0.00013075585846511473,0.04540165849512265,0,
121074,0.014593806132012888,-0.01070526707520525,0.04400744466285078,0,
121066,,,,0,137668
121076,,,,0,137649
121078,0.012664397563818763,-0.008134681407544697,0.04057327169856875,0,
121082,0.008508680258059176,0.008254313627355181,0.02993670891870681,0,
121086,0.004452289444924706,0.023105557036762203,0.019617260492795302,0,
121090,0.0055470483932400505,0.037341821662702834,0.018327851432346748,0,
121094,0.008530950788051217,0.04989279052899809,0.02708964022258889,0,
121098,0.007819607006697149,0.049101919401216776,0.03639433892469687,0,
121102,0.0043564858440245935,0.03710999814885696,0.030664636940536644,0,
121106,0.002660374270090804,0.025439595833948836,0.01564678955439089,0,
121109,0.0037857993912837618,0.01859797409649877,0.006170552147602759,0,
121113,0.0039565530448655295,0.014297507319548597,0.0037843948761934476,0,
121086,,,,0,137645
121096,,,,0,137648
121106,,,,0,137670
121115,,,,0,137680
121117,0.00128448859031427,0.007260349513647402,0.003950909101902517,0,
121121,-0.0016383497815715131,0.0011746285739815399,0.002215740705223901,0,
121125,-0.0024037247445115595,0.0025642508402761166,0.00041959704770022643,0,
121129,0.0002148862567502574,0.00803820244281539,0.003612473688920842,0,
121133,0.0033269440437627695,0.010840986696664778,0.010670869733591687,0,
121137,0.0017367294390291388,0.005558720388281646,0.015417405506485293,0,
121141,-0.00407276455281913,-0.005565766595514887,0.015236979544062307,0,
121145,-0.009535055669392944,-0.012964545341980216,0.01333176911893369,0,
121149,-0.009549324249492175,-0.014121272360658743,0.01249583249481151,0,
121152,-0.004954590295985883,-0.011898854946760462,0.011341910725026216,0,
121156,-0.001337858199964903,-0.003692243331618439,0.008440357055226305,0,
121125,,,,0,137696
121135,,,,0,137696
121145,,,,0,137708
121155,,,,0,137732
121160,-0.0006205192626871359,0.0028946348167484537,0.003573403494297689,0,
121164,-0.002323140418375891,-0.0019277005290150306,0.002230418397034445,0,
121168,-0.006877815330091019,-0.014969594425034316,0.006537748901861068,0,
121172,-0.013468074566536425,-0.02719479573779715,0.0033221987752151128,0,
121176,-0.017464856232255688,-0.031393334609452594,-0.00458841192670012,0,
121165,,,,0,137781
121175,,,,0,137819
121180,-0.01633929078968599,-0.025911156282133696,-0.005860504549145135,0,
121184,-0.013149412874731592,-0.013996216920173055,-0.00556517480261437,0,
121188,-0.013905837266323107,-0.008625268402902009,-0.01024893516989614,0,
121192,-0.018865230805002797,-0.01798206633319266,-0.015263703933647704,0,
121195,-0.020345136663870944,-0.03244318637391164,-0.010357057036654543,0,
121199,-0.018036776935581256,-0.04022921990023587,-0.003367448422610997,0,
121203,-0.017007313189682627,-0.039186438403798984,-0.004400972946701082,0,
121207,-0.014851308491788284,-0.03179157136163946,-0.007930872113931842,0,
121211,-0.009368460425734582,-0.021627983954541463,-0.009070251167950766,0,
121215,-0.0036390889368940194,-0.008458874441013897,-0.008504639375595702,0,
121185,,,,0,137863
121195,,,,0,137912
121205,,,,0,137946
121215,,,,0,137970
121219,0.0013739284971016064,0.0076424796253857785,-0.008385787728637267,0,
121223,0.0053815258348473005,0.01925523857447642,-0.009553748847864807,0,
121227,0.008045545617765826,0.027540398178195424,-0.011242876344147834,0,
121231,0.010355618068316974,0.035380459423560495,-0.012664114956699973,0,
121234,0.011049574095805204,0.038536547153925405,-0.013914222844572416,0,
121238,0.009954821351306098,0.03763513499320981,-0.013485152647511461,0,
121225,,,,0,137975
121235,,,,0,137981
121242,0.008530361177620738,0.03384921804907082,-0.012633423414562056,0,
121246,0.006331669857731925,0.02852839815726327,-0.014556195072361777,0,
121250,0.003975791007599816,0.02112438705419395,-0.01804156423732073,0,
121254,0.0017108399458740653,0.012515185704619292,-0.01823693157754755,0,
121258,-0.002690459850289484,0.002237415419823474,-0.017281345727165193,0,
121262,-0.005726743992586769,-0.007653229863803013,-0.02330432672270419,0,
121266,-0.003877727638957995,-0.009971512660171378,-0.03333760720998036,0,
121270,-0.0009753010926877304,-0.010268293709943421,-0.03883038000846742,0,
121274,-0.0001488427894706934,-0.011459919238863137,-0.03777798399032456,0,
121277,-0.0006984623709798132,-0.00420432648232838,-0.03390730326985572,0,
121245,,,,0,137988
121255,,,,0,137983
121265,,,,0,137965
121275,,,,0,137968
121281,0.0012115891128388068,0.00960730044177982,-0.028935964848337548,0,
121285,0.004519450205815345,0.01451630933374437,-0.026481787924805045,0,
121289,0.0054581270936550075,0.012715288009499393,-0.028672457109300276,0,
121293,0.006537987129420553,0.01635821369745516,-0.030785995568832186,0,
121297,0.012284694453031486,0.019836970589199865,-0.030380597823808336,0,
121285,,,,0,137950
121295,,,,0,137947
121301,0.02438411772270188,0.019627919550464945,-0.026620014384000884,0,
121305,0.035257248278803166,0.018360874941678595,-0.023351398406889795,0,
121309,0.03556850054565319,0.015579196546063656,-0.024822356444076016,0,
121313,0.03028877045124201,0.01597578377606501,-0.027465429891473242,0,
121317,0.027480857681223103,0.01932993746596612,-0.02998563583902547,0,
121320,0.025149871727268458,0.01551462488952371,-0.03388974976300421,0,
121324,0.02109578075325469,0.006058282423315298,-0.03895659402884974,0,
121328,0.01549842008641189,0.005396852075875813,-0.04625295907103316,0,
121332,0.010379582505752993,0.010563403406785632,-0.0512990095841106,0,
121336,0.007286230600352828,0.010750944406879182,-0.05005673610370495,0,
121340,0.005694995922156498,0.007471329427838569,-0.046855471033619506,0,
121305,,,,0,137936
121315,,,,0,137934
121325,,,,0,137939
121335,,,,0,137945
121344,0.0071939379975445306,-0.0039116085191670535,-0.042121308306960314,0,
121348,0.007502472166130092,-0.018530930955011904,-0.03793572590779534,0,
121352,0.002775326104214715,-0.016064404794627674,-0.041114005914796165,0,
121356,-0.001616306184469729,-0.0007381134832100678,-0.042430959995179374,0,
121359,-0.0016314880883631089,0.01121413822755235,-0.03462434986457599,0,
121363,-0.0006348087882671605,0.01834686923644302,-0.028866131041057397,0,
121367,-0.0014377126634708137,0.017962174536994446,-0.02965878843168196,0,
121371,-0.0018935338451643302,0.007535237697830599,-0.030484239192875323,0,
121375,-0.00012489693376749322,-0.002074848187387346,-0.028795934675580143,0,
121379,0.003485225649045187,0.0026252982090002597,-0.028814455100248493,0,
121345,,,,0,137947
121355,,,,0,137974
121365,,,,0,137995
121375,,,,0,138019
121383,0.004229157113504578,0.01641125714162328,-0.031324780608376346,0,
121387,0.002388733689514644,0.01739830814787302,-0.03312929210512411,0,
121391,0.00452928014270626,7.302216207749623e-05,-0.03256351678008554,0,
121395,0.009429171077008691,-0.01976200800761685,-0.03093794590517185,0,
121399,0.011795412697619412,-0.032534445446795957,-0.03335410196429392,0,
121402,0.011077666553513832,-0.03385078291153354,-0.040671859514727904,0,
121385,,,,0,138038
121395,,,,0,138068
121406,0.011782130680149994,-0.020972272255753488,-0.046486891148127096,0,
121410,0.01579166310203539,-0.0070436919560896705,-0.0464933372883313,0,
121414,0.019140755126641817,-0.00160350105307705,-0.046247487342866156,0,
121418,0.019526477717196955,0.0012368297371851966,-0.04871774425533512,0,
121422,0.01881769671176914,0.004458461117677004,-0.04755014207072858,0,
121426,0.018726741396424162,0.007201913546015515,-0.042271334760743046,0,
121430,0.01736827327888457,0.005719363989456383,-0.0390301496861048,0,
121434,0.01333975208684779,-0.0062342404422981446,-0.03352226024442295,0,
121438,0.009310734760733741,-0.020494768105510985,-0.023350897572888024,0,
121442,0.0063041822489782184,-0.017008337206738666,-0.020371106163588365,0,
121405,,,,0,138085
121415,,,,0,138084
121425,,,,0,138099
121435,,,,0,138136
121445,0.003890644694609535,0.007234975566122515,-0.023607050703264104,0,
121449,0.002269932670210917,0.0284375725595285,-0.02487294418250699,0,
121453,0.001962615988714944,0.022115456049544235,-0.022040437467605117,0,
121457,0.00013213556668467685,0.0005496023505169312,-0.012627245065759907,0,
121461,-0.005494222781145752,-0.008694218380135954,-0.0010659474042516437,0,
121445,,,,0,138162
121455,,,,0,138207
121465,-0.007200916301015159,-0.005993155299956587,0.0025878851970713435,0,
121469,-0.001138436780465324,-0.004030101932860131,-0.0048024233558398854,0,
121473,0.006622734937367869,-0.0104103406790923,-0.01661657358870977,0,
121477,0.011099795877129282,-0.019562618634399787,-0.024726691234900428,0,
121481,0.01154799694158748,-0.01866547204354463,-0.025959410943343142,0,
121485,0.00823243161813858,-0.006991984402180407,-0.02088057575466315,0,
121488,0.003799875641765982,0.012483079887398496,-0.012755343798454333,0,
121492,0.0024927042009131872,0.026932462082064568,-0.008611697225287873,0,
121496,0.0031775302522581983,0.02644675199259927,-0.012306423774695346,0,
121500,0.0031186954660848976,0.01885751094989896,-0.020673286368604937,0,
121504,0.0027774795083338466,0.012819782584602812,-0.0287000605337904,0,
121465,,,,0,138220
121475,,,,0,138245
121485,,,,0,138276
121495,,,,0,138303
121508,0.001883086028278469,0.01831502446212019,-0.03118561276575152,0,
121512,0.0007313387519873871,0.031294246819228544,-0.02776931049347625,0,
121516,-0.0015497052225211805,0.03500455140667613,-0.024239443728628907,0,
121520,-0.0062844477001036125,0.02677948550704956,-0.020457726060026604,0,
121524,-0.008611674481861509,0.01733571686353308,-0.012237461443513564,0,
121505,,,,0,138291
121515,,,,0,138328
121527,-0.006292559163779909,0.01562599498732853,-0.005967539951743983,0,
121531,-0.00685351357385533,0.017535483964174592,-0.012141018969539286,0,
121535,-0.014434875175211359,0.01013129981041816,-0.02052636643813502,0,
121539,-0.020503410087226226,-0.006710240900323683,-0.0149492300724057,0,
121543,-0.018750641369205234,-0.01927004116853448,-0.0027191812323071884,0,
121547,-0.014104041480240248,-0.0187377822360717,0.0013285784405141499,0,
121551,-0.010735007174188294,-0.010725379418668801,-0.0036413179707908694,0,
121555,-0.007241103403013649,-0.004038292923888243,-0.010072776749180973,0,
121559,-0.004634356984738797,-0.001971073752459862,-0.011308367494272609,0,
121563,-0.004886924938366399,-0.005644188211833434,-0.004498104598081004,0,
121525,,,,0,138354
121535,,,,0,138392
121545,,,,0,138451
121555,,,,0,138496
121565,,,,0,138526
121567,-0.004719416415920885,-0.007669127188524527,0.004974409515797307,0,
121570,-0.0035376203075211388,-0.0045009597946470414,0.0038837986775594746,0,
121574,-0.007695283012166487,-0.006410533592499323,-0.011127905241311159,0,
121578,-0.014135129290699822,-0.013543140257556985,-0.02396934763497449,0,
121582,-0.01307517554859794,-0.011307013385374987,-0.02203062850537521,0,
121586,-0.00844261997659379,-0.0011225929052094408,-0.011309528913947431,0,
121590,-0.006913794412893082,0.005299313864103983,-0.0037295489809576476,0,
121594,-0.00694768217349484,0.007188745342654901,-0.006726753924544582,0,
121598,-0.006238278052347446,0.0054479616593563485,-0.012482140124574492,0,
121602,-0.005835471829338856,-0.001976524444946559,-0.007776430060618983,0,
121575,,,,0,138548
121585,,,,0,138593
121595,,,,0,138623
121605,,,,0,138661
121606,-0.008411185184048375,-0.011891774347633444,-0.001191612368883016,0,
121610,-0.011622467420088878,-0.014342118664799397,-0.0009764628020829669,0,
121613,-0.01244041989666056,-0.009263429958699998,0.0010320829019007383,0,
121617,-0.012097979023986238,-0.004374825394747539,0.0058330173788879724,0,
121621,-0.012226444107848344,-0.005103704699139122,0.006487462332134486,0,
121625,-0.012189056217079441,-0.0130307734516375,0.0039039813851697025,0,
121615,,,,0,138684
121625,,,,0,138707
121629,-0.011362044853880704,-0.01961633167050625,0.001519817846239474,0,
121633,-0.01054922179414075,-0.017849115235592627,0.0006301407187579988,0,
121637,-0.009747728190080185,-0.011191689356665258,0.0027284825309723815,0,
121641,-0.010174557451345656,-0.007953084842506453,0.004640630626131209,0,
121645,-0.012479339132313916,-0.011301450751880715,0.003541503493285192,0,
121649,-0.015604722212803068,-0.02004350002236599,0.0014842848004630038,0,
121652,-0.01713017865511135,-0.029978065514526087,0.0005916392466654985,0,
121656,-0.012676982221465849,-0.028910804821408842,0.0028187396464953995,0,
121660,-0.006012661540685138,-0.016272727009473797,0.007314001511385226,0,
121664,-0.0065472601738665315,-0.0074514075663381085,0.007806655364393872,0,
121635,,,,0,138734
121645,,,,0,138792
121655,,,,0,138806
121665,,,,0,138830
121668,-0.010751088425854927,-0.004016403513702471,0.004472619553202467,0,
121672,-0.010245436329000102,0.0019394836571096086,0.002621973239749026,0,
121676,-0.0065349548946326275,0.006853643218662775,0.0026108515444395464,0,
121680,-0.0025088769365447794,0.008227495303091192,0.003023706429566869,0,
121684,0.0009757373773735534,0.009748518896386837,-0.0015034509105758542,0,
121675,,,,0,138840
121685,,,,0,138871
121688,0.002843193305812952,0.011993372789315337,-0.008649081235938938,0,
121692,0.004720436495767921,0.005167717385655912,-0.0066967590854386805,0,
121695,0.006969331288608882,-0.010020591992875083,0.0001009335607548012,0,
121699,0.006443912921068162,-0.012498601668003317,0.004030456485771328,0,
121703,0.004081698051444316,0.0002453577563934495,0.006432444693146827,0,
121707,0.003069789353338792,0.012727584171217998,0.006977446160344292,0,
121711,0.002112121232398456,0.017009475965389154,0.0058421274191801376,0,
121715,0.0013761518778178106,0.015143334556556365,0.004964945370683982,0,
121719,0.0022102574430954425,0.014173844176135209,0.005664341342342644,0,
121723,0.004062156042834997,0.012365514834422164,0.008364833992973941,0,
121695,,,,0,138885
121705,,,,0,138901
121715,,,,0,138917
121725,,,,0,138937
121727,0.004805374143861396,0.008737416888160432,0.010447028143410697,0,
121731,0.002605582759370617,0.009576775160414996,0.007859844353238526,0,
121735,0.0005988021245915132,0.008502276188322,0.003113969884543988,0,
121738,0.0006439254817113271,0.004003954108129815,0.0005616987356458492,0,
121742,0.0012972372696601342,0.0066997704605906705,-0.0007459920491241223,0,
121746,0.0015786402110237185,0.017686156306940592,-0.002625642145487911,0,
121735,,,,0,138948
121745,,,,0,138960
121750,0.0005599894258326854,0.026136592034311956,-0.004211045994684137,0,
121754,-0.000707728533848706,0.020989040066727416,-0.004320367153083121,0,
121758,0.0015244517278246716,0.01519508439263717,-0.003418827509839517,0,
121762,0.004922500466040258,0.022361507250011403,-0.004089237327089379,0,
121766,0.0049858551722421485,0.027400118707964438,-0.012706135269891422,0,
121770,0.004128117576179369,0.024192154024790025,-0.028927860374928227,0,
121774,0.005617293534415313,0.016184473941412314,-0.045591972578566425,0,
121778,0.009258690318370566,-0.0004402380739212397,-0.048824862427628096,0,
121781,0.012076266803919045,-0.01869196872183254,-0.024646824581661758,0,
121785,0.01292719384223584,-0.02473060077622602,0.009911922448925414,0,
121755,,,,0,138977
121765,,,,0,138997
121774,,,,0,139005
121784,,,,0,139031
121755,,,,1,
121789,0.012825862682733002,-0.01953462238654824,0.02574791179643937,0,
121793,0.013059744578971078,-0.016300310160186626,0.012242532052235716,0,
121797,0.01542884725740068,-0.012445408914615985,-0.015094081938662046,0,
121801,0.018411127892083545,-0.007231574608898228,-0.0266114820571553,0,
121805,0.016631902801959808,-0.014709744751846277,-0.015952803149626604,0,
121809,0.010486837013687689,-0.029298947021494826,0.0003264515205353147,0,
121813,0.00839248806027415,-0.034833729565306726,0.0059481660391638436,0,
121817,0.013319462377302638,-0.02702667877121545,0.00017419390278872182,0,
121820,0.018801998558954813,-0.010564763882447092,-0.0031218021843500143,0,
121824,0.020513346214354966,0.005778137430160868,-0.0004098514970673761,0,
121828,0.019874912289416957,0.012562882134067532,-0.001583025245189662,0,
121794,,,,0,139063
121804,,,,0,139091
121814,,,,0,139117
121824,,,,0,139135
121832,0.016605875449216212,0.0035010632789376217,-0.00684157423371734,0,
121836,0.011884133732905089,-0.009797847481213928,-0.009864546592933454,0,
121840,0.009823976389245703,-0.014573457113149058,-0.008695012822322934,0,
121844,0.009905274113088613,-0.014221085734982708,-0.003405346162846795,0,
121848,0.009537485633166143,-0.011843306792869157,0.00450163241553278,0,
121834,,,,0,139173
121844,,,,0,139170
121852,0.007797880904672039,-0.008945541353114983,0.010043897689979736,0,
121856,0.0062646433441150284,-0.008190045929362899,0.009597799883073466,0,
121860,0.006167087756036693,-0.01237824558683931,0.006182488531537161,0,
121863,0.007902313918384252,-0.01797870925350864,-0.0018000936770016518,0,
121867,0.009221862003850112,-0.011800038156857262,-0.011709764309091847,0,
121871,0.00557263492396165,0.006308444733629237,-0.010301081463567813,0,
121875,-0.00018767875138026024,0.021631463146075003,-0.0004035213148531336,0,
121879,-0.0035612084733651628,0.027717494098562945,0.0037210361561786365,0,
121883,-0.005477013958224641,0.027517060835342555,0.0017489198494012037,0,
121887,-0.0074797791084876275,0.02005492012512544,0.0001067621427194021,0,
121891,-0.01060800933291961,0.0035755649387585464,0.00127333679598296,0,
121854,,,,0,139191
121864,,,,0,139219
121874,,,,0,139251
121884,,,,0,139270
121895,-0.014039791064120899,-0.009660520092563463,0.005257102807012748,0,
121899,-0.014557562545582936,-0.010572622700899093,0.007836782443012669,0,
121903,-0.012094376340918589,-0.009649582425283132,0.00505408763332868,0,
121906,-0.009946909191570263,-0.01261872146424059,0.0003841884421440789,0,
121910,-0.00892378889671197,-0.009760379892259863,-0.0007880631461134602,0,
121894,,,,0,139286
121904,,,,0,139277
121914,-0.007358983551010834,-0.0014804750383956566,0.0008659835342013644,0,
121918,-0.006448663114577258,0.0029044728722369406,0.002886736941973028,0,
121922,-0.0062254108993540225,0.008504621200665419,0.001563569230016909,0,
121926,-0.0038856086780442167,0.016633542049350858,-0.002246147027925305,0,
121930,-0.0011249308054415152,0.019163939415939524,-0.0013184208305494771,0,
121934,-0.0015843952352551094,0.0174899875900012,0.002414571341410182,0,
121938,-0.003548058201144455,0.01731178706855685,0.0040552116449008024,0,
121942,-0.0014719946099085446,0.016103375711256973,0.003156907287612948,0,
121945,0.002972852118878766,0.01020244334209508,0.0006621661279912483,0,
121949,0.0015282006267871573,0.008279845714779466,-0.0004287633808377489,0,
121914,,,,0,139186
121924,,,,0,138998
121934,,,,0,138778
121944,,,,0,138536
121953,-0.0034285437832182186,0.012787832548005973,-0.002444367057752722,0,
121957,-0.0035712704008861174,0.017891543106471897,-0.0070053092659195515,0,
121961,3.3487010260291328e-06,0.0279161724459267,-0.006510678777887274,0,
121965,0.0018482877410530563,0.03523503644371129,-0.002600871593632037,0,
121969,0.0010833329652698565,0.02991245181111868,-0.0020125845144731147,0,
