timestamp_ms,x_g,y_g,z_g,beat_event
654311,0.1541695277332723,-1.6938506141756313,-0.11774624246585794,0
654315,0.15618371862363623,-1.6987182421606775,-0.11455710688944838,0
654319,0.15601586938277257,-1.711306935225452,-0.11774624246585794,0
654323,0.15131609063859006,-1.7205386434729533,-0.11153582055390249,0
654326,0.1494697489890898,-1.7067750057221331,-0.10784313725490195,0
654330,0.14661631189440757,-1.7200350957503623,-0.11438925764858472,0
654334,0.14359502555886167,-1.7156710154879071,-0.11606775005722132,0
654338,0.14292362859540703,-1.7242313267719538,-0.11271076523994812,0
654342,0.15215533684290836,-1.71029983978027,-0.11606775005722132,0
654346,0.14795910582131686,-1.7227206836041808,-0.11942473487449454,0
654350,0.14628061341268025,-1.7170138094148164,-0.12026398107881284,0
654354,0.15098039215686274,-1.7238956282902265,-0.1165712977798123,0
654358,0.1469520103761349,-1.7148317692835888,-0.11858548867017624,0
654362,0.14812695506218052,-1.709292744335088,-0.1187533379110399,0
654366,0.14762340733958954,-1.7007324330510414,-0.12496375982299535,0
654369,0.15316243228809032,-1.7126497291523612,-0.11925688563363088,0
654373,0.1469520103761349,-1.7124818799114976,-0.11338216220340276,0
654377,0.15265888456549934,-1.7148317692835888,-0.11841763942931258,0
654381,0.14896620126649882,-1.7005645838101777,-0.11589990081635766,0
654385,0.1541695277332723,-1.690997177080949,-0.1204318303196765,0
654389,0.14963759822995346,-1.6893186846723125,-0.11673914702067598,0
654393,0.15131609063859006,-1.7076142519264514,-0.11388570992599374,0
654397,0.14980544747081712,-1.7022430762188143,-0.11371786068513008,0
654401,0.14930189974822614,-1.7064393072404058,-0.11203936827649347,0
654405,0.14762340733958954,-1.7007324330510414,-0.11203936827649347,0
654409,0.152826733806363,-1.694522011139086,-0.11287861448081178,0
654412,0.15148393987945372,-1.7005645838101777,-0.11153582055390249,0
654416,0.14795910582131686,-1.7111390859845883,-0.11036087586785687,0
654420,0.1541695277332723,-1.6962005035477226,-0.11539635309376668,0
654424,0.15047684443427176,-1.7183566033417257,-0.11103227283131151,0
654428,0.15165178912031738,-1.711810482948043,-0.1132143129625391,0
654432,0.14628061341268025,-1.7106355382619973,-0.10834668497749293,0
654436,0.15081254291599908,-1.7175173571374074,-0.10885023270008393,0
654440,0.15047684443427176,-1.7264133669031814,-0.11388570992599374,0
654444,0.1442664225223163,-1.721210040436408,-0.10968947890440223,0
654448,0.15165178912031738,-1.7136568245975432,-0.10868238345922025,0
654451,0.15215533684290836,-1.7074464026855878,-0.10901808194094759,0
654455,0.14963759822995346,-1.6968719005111772,-0.11002517738612955,0
654459,0.14795910582131686,-1.7143282215609978,-0.11254291599908445,0
654463,0.1519874876020447,-1.7133211261158159,-0.11220721751735713,0
654467,0.1519874876020447,-1.726581216144045,-0.11036087586785687,0
654471,0.15316243228809032,-1.7228885328450445,-0.11153582055390249,0
654475,0.14711985961699856,-1.7210421911955442,-0.10666819256885633,0
654479,0.14879835202563516,-1.7056000610360875,-0.11355001144426642,0
654483,0.15383382925154496,-1.7020752269779507,-0.10599679560540169,0
654487,0.15181963836118104,-1.7116426337071793,-0.11371786068513008,0
654491,0.15014114595254444,-1.6936827649347677,-0.10985732814526589,0
654494,0.15903715571831845,-1.687136644541085,-0.10918593118181125,0
654498,0.15299458304722666,-1.6874723430228122,-0.1165712977798123,0
654502,0.1451056687266346,-1.7141603723201342,-0.11539635309376668,0
654506,0.1469520103761349,-1.710803387502861,-0.11472495613031204,0
654510,0.14963759822995346,-1.6977111467154955,-0.1195925841153582,0
654514,0.14896620126649882,-1.699893186846723,-0.11120012207217517,0
654518,0.15047684443427176,-1.7238956282902265,-0.11808194094758526,0
654522,0.15316243228809032,-1.7225528343633172,-0.11774624246585794,0
654526,0.1558480201419089,-1.7230563820859082,-0.11388570992599374,0
654530,0.15551232166018158,-1.6921721217669947,-0.11589990081635766,0
654534,0.1575265125505455,-1.6857938506141756,-0.11539635309376668,0
654537,0.15719081406881819,-1.6931792172121767,-0.11690699626153964,0
654541,0.15903715571831845,-1.6844510566872664,-0.11690699626153964,0
654545,0.15702296482795453,-1.6834439612420844,-0.11203936827649347,0
654549,0.15651941710536355,-1.6928435187304494,-0.10985732814526589,0
654553,0.15165178912031738,-1.6967040512703135,-0.11455710688944838,0
654557,0.15014114595254444,-1.6829404135194934,-0.11002517738612955,0
654561,0.15165178912031738,-1.6948577096208133,-0.10717174029144731,0
654565,0.1511482413977264,-1.7071107042038605,-0.11036087586785687,0
654569,0.14963759822995346,-1.6948577096208133,-0.11036087586785687,0
654573,0.15047684443427176,-1.7203707942320896,-0.11036087586785687,0
654577,0.15249103532463568,-1.7124818799114976,-0.11136797131303883,0
654580,0.15333028152895398,-1.7144960708018615,-0.1093537804226749,0
