timestamp_ms,x_g,y_g,z_g,beat_event
448773,-0.9796520943007553,-2.668215457389181,-0.035500114442664224,0
448777,-0.9801556420233463,-2.6784542610818645,-0.024925612268253603,0
448781,-0.9818341344319829,-2.6792935072861828,-0.028618295567254138,0
448785,-0.9801556420233463,-2.6881895170519567,-0.024925612268253603,0
448789,-0.977302204928664,-2.69842832074464,-0.04691386282139315,0
448793,-0.9878767071030746,-2.70531013962005,-0.06420233463035019,0
448797,-0.9761272602426184,-2.6977569237811854,-0.03415732051575494,0
448801,-0.9767986572060731,-2.693560692759594,-0.027443350881208514,0
448805,-0.9791485465781643,-2.675768673228046,-0.02693980315861753,0
448808,-0.9759594110017548,-2.684161135271229,-0.042046234836346986,0
448812,-0.9642099641412984,-2.6552910658426794,-0.025261310749980927,0
448816,-0.9643778133821621,-2.644213015945678,-0.042549782558937974,0
448820,-0.9662241550316625,-2.6522697795071335,-0.043053330281528954,0
448824,-0.9613565270466162,-2.6621728847180894,-0.027611200122072174,0
448828,-0.9583352407110703,-2.643205920500496,-0.043389028763256274,0
448832,-0.9566567483024337,-2.6280994888227664,-0.02677195391775387,0
448836,-0.950614175631342,-2.636659800106813,-0.023247119859617,0
448840,-0.9581673914702067,-2.6321278706034943,0.002098115510795758,0
448844,-0.9653849088273442,-2.651934081025406,-0.021065079728389408,0
448848,-0.9548104066529335,-2.6373311970702678,-0.027275501640344854,0
448851,-0.9615243762874799,-2.621889066910811,-0.020729381246662088,0
448855,-0.9581673914702067,-2.6232318608377203,-0.025261310749980927,0
448859,-0.9568245975432974,-2.617524986648356,-0.02341496910048066,0
448863,-0.9603494316014343,-2.629274433508812,0.001594567788204776,0
448867,-0.9658884565499352,-2.650087739375906,0.010154879072251469,0
448871,-0.9692454413672084,-2.662340733958953,0.00025177386129549093,0
448875,-0.9848554207675287,-2.677111467154955,0.012001220721751735,0
448879,-0.9727702754253452,-2.6645227740901807,0.01619745174334325,0
448883,-0.9724345769436179,-2.649080643930724,0.013679713130388342,0
448887,-0.978309300373846,-2.655458915083543,0.01317616540779736,0
448891,-0.9868696116578927,-2.6898680094605933,0.010994125276569771,0
448894,-0.987708857862211,-2.6965819790951397,0.004615854123750668,0
448898,-0.9900587472343022,-2.6740901808194093,0.011161974517433433,0
448902,-0.9855268177309834,-2.6957427328908214,0.028282597085526818,0
448906,-0.986701762417029,-2.702456702525368,0.011665522240024415,0
448910,-0.9836804760814831,-2.685671778439002,0.010658426794842451,0
448914,-0.9737773708705272,-2.6641870756084534,0.0010910200656137942,0
448918,-0.9771343556878004,-2.6749294270237276,0.012169069962615396,0
448922,-0.978812848096437,-2.6750972762645913,0.014183260852979324,0
448926,-0.9625314717326618,-2.663347829404135,0.011665522240024415,0
448930,-0.9546425574120698,-2.6522697795071335,0.011497672999160753,0
448933,-0.950110627908751,-2.635820553902495,0.0010910200656137942,0
448937,-0.9499427786678873,-2.6304493781948577,0.008644235904478522,0
448941,-0.9489356832227054,-2.614000152590219,0.019890135042343784,0
448945,-0.9428931105516136,-2.631792172121767,0.057152666514076446,0
