timestamp_ms,x_g,y_g,z_g,beat_event
482503,0.3725413900968948,-1.5261692225528343,-0.19176775768673227,0
482507,0.37438773174639506,-1.5110627908751049,-0.19042496375982298,0
482511,0.3705271992065308,-1.505523765926604,-0.19092851148241397,0
482515,0.3728770885786221,-1.5122377355611505,-0.18941786831464102,0
482519,0.37690547035934996,-1.5211337453269245,-0.1874036774242771,0
482523,0.3733806363012131,-1.5265049210345616,-0.18421454184786754,0
482527,0.3767376211184863,-1.535233081559472,-0.18203250171663996,0
482531,0.37656977187762264,-1.5301976043335621,-0.18589303425650416,0
482535,0.37270923933775846,-1.525329976348516,-0.18387884336614022,0
482539,0.375898374914168,-1.505523765926604,-0.18455024032959486,0
482543,0.3745555809872587,-1.5031738765545128,-0.1801861600671397,0
482546,0.3693522545204852,-1.5197909514000152,-0.18555733577477682,0
482550,0.37186999313344016,-1.5224765392538337,-0.18152895399404897,0
482554,0.37438773174639506,-1.5142519264515144,-0.18505378805218584,0
482558,0.36952010376134886,-1.5285191119249255,-0.17985046158541237,0
482562,0.37522697795071336,-1.510055695429923,-0.18169680323491263,0
482566,0.3725413900968948,-1.5167696650644693,-0.17817196917677577,0
482570,0.3733806363012131,-1.5239871824216067,-0.18303959716182192,0
482574,0.3685130083161669,-1.5308690012970168,-0.18085755703059433,0
482578,0.36364538033112076,-1.5280155642023345,-0.18001831082627603,0
482582,0.3681773098344396,-1.5486610208285647,-0.17800411993591211,0
482586,0.3688487067978942,-1.548493171587701,-0.18203250171663996,0
482589,0.36079194323643854,-1.5558785381857023,-0.18068970778973067,0
482593,0.3623025864042115,-1.5402685587853817,-0.18068970778973067,0
482597,0.36700236514839396,-1.5419470511940183,-0.18538948653391316,0
482601,0.3623025864042115,-1.5343938353551536,-0.17565423056382085,0
482605,0.3596169985503929,-1.5323796444647897,-0.18287174792095826,0
482609,0.3589456015869383,-1.5369115739681085,-0.18068970778973067,0
482613,0.35542076752880136,-1.5630960555428397,-0.1793469138628214,0
482617,0.35911345082780194,-1.5543678950179294,-0.17531853208209353,0
482621,0.35575646601052874,-1.5607461661707485,-0.17447928587777523,0
482625,0.355588616769665,-1.564438849469749,-0.17699702449073013,0
482628,0.3562600137331197,-1.562928206301976,-0.18337529564354924,0
482632,0.35424582284275574,-1.549668116273747,-0.17968261234454871,0
482636,0.35659571221484704,-1.5595712214847028,-0.17481498435950255,0
482640,0.35743495841916534,-1.5706492713817044,-0.18404669260700388,0
482644,0.3601205462729839,-1.5790417334248874,-0.18455024032959486,0
482648,0.35743495841916534,-1.5800488288700694,-0.17917906462195773,0
482652,0.35860990310521096,-1.5735027084763866,-0.18572518501564048,0
482656,0.3552529182879377,-1.5820630197604333,-0.181025406271458,0
482660,0.35575646601052874,-1.5763561455710688,-0.1835431448844129,0
482664,0.35777065690089266,-1.5709849698634317,-0.18690012970168612,0
482668,0.35911345082780194,-1.5562142366674296,-0.18555733577477682,0
482671,0.3584420538643473,-1.5503395132372015,-0.18371099412527656,0
482675,0.36532387273975736,-1.565445944914931,-0.18606088349736782,0
482679,0.36112764171816586,-1.5573891813534753,-0.18488593881132218,0
482683,0.35659571221484704,-1.5632639047837034,-0.18119325551232165,0
482687,0.3621347371633478,-1.556046387426566,-0.1865644312199588,0
482691,0.36330968184939344,-1.549668116273747,-0.18455024032959486,0
482695,0.3680094605935759,-1.5508430609597925,-0.18857862211032272,0
482699,0.365995269703212,-1.5588998245212482,-0.18639658197909514,0
482703,0.3656595712214847,-1.555542839703975,-0.17985046158541237,0
482707,0.37002365148393984,-1.5380865186541541,-0.18606088349736782,0
482711,0.36498817425803004,-1.5270084687571526,-0.18052185854886701,0
482714,0.3584420538643473,-1.53422598611429,-0.18035400930800335,0
482718,0.36414892805371174,-1.5382543678950178,-0.18639658197909514,0
482722,0.3629739833676661,-1.5414435034714273,-0.18119325551232165,0
482726,0.35911345082780194,-1.5454718852521552,-0.18455024032959486,0
482730,0.3601205462729839,-1.5669565880827039,-0.18471808957045852,0
482734,0.36247043564507514,-1.5513466086823835,-0.18119325551232165,0
482738,0.3634775310902571,-1.5511787594415198,-0.18203250171663996,0
482742,0.36834515907530324,-1.5442969405661096,-0.18606088349736782,0
482746,0.3631418326085298,-1.5407721065079727,-0.18387884336614022,0
482750,0.36498817425803004,-1.5275120164797436,-0.18639658197909514,0
482754,0.3646524757763027,-1.5288548104066528,-0.18622873273823148,0
482757,0.3621347371633478,-1.540100709544518,-0.18471808957045852,0
482761,0.3668345159075303,-1.55302510109102,-0.1827038986800946,0
482765,0.37035934996566716,-1.5270084687571526,-0.18673228046082246,0
482769,0.36700236514839396,-1.5354009308003356,-0.18119325551232165,0
482773,0.3646524757763027,-1.5367437247272449,-0.18001831082627603,0
482777,0.3651560234988937,-1.5197909514000152,-0.18589303425650416,0
482781,0.36666666666666664,-1.541611352712291,-0.18773937590600442,0
482785,0.3693522545204852,-1.5392614633401998,-0.18505378805218584,0
482789,0.365995269703212,-1.549668116273747,-0.18538948653391316,0
482793,0.3648203250171664,-1.5379186694132905,-0.18236820019836728,0
482796,0.3648203250171664,-1.5359044785229266,-0.18337529564354924,0
482800,0.3617990386816205,-1.5402685587853817,-0.18035400930800335,0
482804,0.36280613412680246,-1.554032196536202,-0.1785076676585031,0
482808,0.3612954909590295,-1.5600747692072938,-0.18052185854886701,0
482812,0.36280613412680246,-1.562928206301976,-0.1801861600671397,0
482816,0.35995269703212024,-1.5753490501258869,-0.18371099412527656,0
482820,0.3606240939955749,-1.5691386282139315,-0.1882429236285954,0
482824,0.35911345082780194,-1.556549935149157,-0.18387884336614022,0
482828,0.3646524757763027,-1.5419470511940183,-0.18455024032959486,0
482832,0.365491721980621,-1.5605783169298848,-0.17817196917677577,0
482836,0.36196688792248416,-1.5572213321126116,-0.18790722514686808,0
482839,0.3631418326085298,-1.5503395132372015,-0.1835431448844129,0
482843,0.3646524757763027,-1.5377508201724268,-0.18606088349736782,0
482847,0.3648203250171664,-1.5318760967421987,-0.18589303425650416,0
482851,0.3693522545204852,-1.5392614633401998,-0.18807507438773174,0
482855,0.3733806363012131,-1.5374151216906995,-0.19260700389105057,0
482859,0.3663309681849393,-1.535233081559472,-0.18303959716182192,0
482863,0.3688487067978942,-1.5367437247272449,-0.18371099412527656,0
482867,0.3681773098344396,-1.5454718852521552,-0.18169680323491263,0
482871,0.3717021438925765,-1.5318760967421987,-0.18236820019836728,0
482875,0.36700236514839396,-1.534729533836881,-0.1835431448844129,0
482879,0.3690165560387579,-1.5260013733119706,-0.17682917524986647,0
482882,0.36448462653543906,-1.5290226596475165,-0.18052185854886701,0
482886,0.3639810788128481,-1.5377508201724268,-0.1775005722133211,0
482890,0.36750591287098494,-1.5377508201724268,-0.17968261234454871,0
482894,0.35827420462348364,-1.540604257267109,-0.17699702449073013,0
482898,0.3617990386816205,-1.5427862973983366,-0.17649347676813915,0
482902,0.36196688792248416,-1.5483253223468374,-0.16826886396581978,0
482906,0.3596169985503929,-1.5375829709315632,-0.16810101472495612,0
482910,0.3549172198062104,-1.5615854123750668,-0.17011520561532006,0
482914,0.35911345082780194,-1.5543678950179294,-0.17531853208209353,0
482918,0.3564278629739834,-1.5620889600976577,-0.17800411993591211,0
482921,0.3507209887846189,-1.581727321278706,-0.17179369802395666,0
482925,0.3523994811932555,-1.5780346379797054,-0.1741435873960479,0
482929,0.34954604409857326,-1.5862592507820248,-0.17817196917677577,0
482933,0.35206378271152816,-1.5872663462272067,-0.1766613260090028,0
482937,0.3493781948577096,-1.6040512703135728,-0.17515068284122987,0
482941,0.35122453650720986,-1.5869306477454794,-0.17968261234454871,0
482945,0.347196154726482,-1.591630426489662,-0.17682917524986647,0
482949,0.35256733043411914,-1.587098496986343,-0.1785076676585031,0
482953,0.34870679789425496,-1.581223773556115,-0.18404669260700388,0
482957,0.35693141069657436,-1.5671244373235675,-0.18169680323491263,0
482961,0.3584420538643473,-1.557557030594339,-0.18790722514686808,0
482964,0.3604562447547112,-1.5635996032654307,-0.18639658197909514,0
482968,0.3606240939955749,-1.5646066987106126,-0.18320744640268558,0
482972,0.3567635614557107,-1.565949492637522,-0.19008926527809566,0
482976,0.365491721980621,-1.5701457236591134,-0.19126420996414129,0
482980,0.3638132295719844,-1.5464789806973371,-0.18857862211032272,0
482984,0.36196688792248416,-1.5444647898069732,-0.19311055161364155,0
482988,0.3651560234988937,-1.5283512626840619,-0.18925001907377736,0
482992,0.3680094605935759,-1.5404364080262454,-0.18723582818341344,0
482996,0.3688487067978942,-1.5404364080262454,-0.18874647135118638,0
483000,0.37086289768825814,-1.5493324177920194,-0.19092851148241397,0
483004,0.36498817425803004,-1.5280155642023345,-0.1843823910887312,0
483007,0.36784161135271226,-1.5275120164797436,-0.18572518501564048,0
483011,0.365995269703212,-1.542618448157473,-0.1843823910887312,0
483015,0.36784161135271226,-1.531708247501335,-0.18622873273823148,0
483019,0.36330968184939344,-1.5407721065079727,-0.17716487373159379,0
483023,0.36868085755703056,-1.5419470511940183,-0.1865644312199588,0
483027,0.36582742046234834,-1.5525215533684291,-0.18001831082627603,0
483031,0.3634775310902571,-1.5486610208285647,-0.18337529564354924,0
483035,0.3638132295719844,-1.5380865186541541,-0.181025406271458,0
483039,0.36582742046234834,-1.553528648813611,-0.18203250171663996,0
483043,0.36028839551384756,-1.5573891813534753,-0.18119325551232165,0
483047,0.3559243152513924,-1.5689707789730678,-0.17800411993591211,0
483050,0.3552529182879377,-1.5805523765926603,-0.17682917524986647,0
483054,0.35659571221484704,-1.5760204470893415,-0.1835431448844129,0
483058,0.36666666666666664,-1.5676279850461585,-0.18773937590600442,0
483062,0.3681773098344396,-1.5615854123750668,-0.18807507438773174,0
483066,0.3609597924773022,-1.553528648813611,-0.1785076676585031,0
483070,0.3614633401998932,-1.5572213321126116,-0.17179369802395666,0
483074,0.3617990386816205,-1.5515144579232472,-0.17766842145418477,0
483078,0.36028839551384756,-1.5572213321126116,-0.18874647135118638,0
483082,0.3609597924773022,-1.5543678950179294,-0.19126420996414129,0
483086,0.35340657663843744,-1.5657816433966583,-0.18152895399404897,0
483089,0.3547493705653467,-1.5854200045777065,-0.18639658197909514,0
483093,0.3549172198062104,-1.5840772106507972,-0.18706797894254978,0
483097,0.36330968184939344,-1.5632639047837034,-0.18790722514686808,0
483101,0.3651560234988937,-1.532715342946517,-0.18807507438773174,0
483105,0.36280613412680246,-1.5506752117189289,-0.181025406271458,0
483109,0.3621347371633478,-1.5508430609597925,-0.1801861600671397,0
483113,0.3621347371633478,-1.5491645685511557,-0.18119325551232165,0
